year,kecamatan,jenis_kejahatan,crime_total
2026,MATRAMAN,Penipuan / Perbuatan Curang,16
2026,MATRAMAN,Penyebaran Berita Bohong ( Hoax ),1
2026,MATRAMAN,Penyekapan,1
2026,MATRAMAN,Perzinahan,1
2026,MATRAMAN,Sengaja Menimbulkan Kebakaran/banjir (pembakaran),1
2026,MATRAMAN,Sumpah Palsu Dan Keterangan Palsu,1
2026,MATRAMAN,Terhadap ketertiban umum,3
2026,MATRAMAN,Tindak Pidana Dalam Perlindungan Anak,1
2026,MATRAMAN,UNCLASSIFIED,89
2026,MENTENG,Hak Atas Kekayaan Intelektual ( HAKI ),1
2026,MENTENG,Kejahatan Tentang Pornografi,2
2026,MENTENG,Kejahatan Tentang Tenaga Kerja,1
2026,MENTENG,Kejahatan Terkait Perlindungan Data Pribadi,4
2026,MENTENG,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),1
2026,MENTENG,Kekerasan Seksual (KDRT),1
2026,MENTENG,Manipulasi data autentik secara elektronik (ITE),26
2026,MENTENG,Melawan Petugas yang Sedang Bertugas,1
2026,MENTENG,Mengakibatkan Orang Luka,1
2026,MENTENG,Narkotika ( Narkoba ),9
2026,MENTENG,Pemalsuan Surat Otentik,1
2026,MENTENG,Pemerasan,3
2026,MENTENG,Pencemaran Nama Baik,10
2026,MENTENG,Pencurian Biasa,87
2026,MENTENG,Pencurian Dengan Kekerasan ( Curas ),2
2026,MENTENG,Pencurian Dengan Pemberatan ( Curat ),14
2026,MENTENG,Pencurian Ringan,4
2026,MENTENG,Pengaduan Palsu,1
2026,MENTENG,Pengancaman,7
2026,MENTENG,Penganiayaan,19
2026,MENTENG,Pengeroyokan,8
2026,MENTENG,Pengerusakan,1
2026,MENTENG,Penggelapan,25
2026,MENTENG,Penghinaan,1
2026,MENTENG,Penipuan / Perbuatan Curang,43
2026,MENTENG,Penistaan Agama,1
2026,MENTENG,Penyebaran Berita Bohong ( Hoax ),1
2026,MENTENG,Perbankan,3
2026,MENTENG,Perbuatan Yang Tidak Menyenangkan,2
2026,MENTENG,Perzinahan,2
2026,MENTENG,Terhadap ketertiban umum,1
2026,MENTENG,UNCLASSIFIED,485
2026,PADEMANGAN,Curanmor R-2,3
2026,PADEMANGAN,Kejahatan Tentang Jaminan Fidusia,1
2026,PADEMANGAN,Kejahatan Tentang Minyak Dan Gas  ( MIGAS ),2
2026,PADEMANGAN,Kejahatan Terkait Merek,1
2026,PADEMANGAN,Kejahatan terkait Tenaga Kesehatan,1
2026,PADEMANGAN,Manipulasi data autentik secara elektronik (ITE),18
2026,PADEMANGAN,Memasuki Pekarangan Tanpa Ijin,1
2026,PADEMANGAN,Mengakibatkan Orang Mati,1
2026,PADEMANGAN,Mucikari ( Pelacuran ),1
2026,PADEMANGAN,Narkotika ( Narkoba ),23
2026,PADEMANGAN,Pemalsuan Mata Uang Dan Uang Kertas,1
2026,PADEMANGAN,Pemalsuan Surat Otentik,2
2026,PADEMANGAN,Pemerasan Dan Pengancaman,1
2026,PADEMANGAN,Pencemaran Nama Baik,5
2026,PADEMANGAN,Pencurian Biasa,45
2026,PADEMANGAN,Pencurian Dengan Kekerasan ( Curas ),4
2026,PADEMANGAN,Pencurian Dengan Pemberatan ( Curat ),16
2026,PADEMANGAN,Pencurian Ringan,2
2026,PADEMANGAN,Pencurian dalam lingkungan keluarga,1
2026,PADEMANGAN,Pengancaman,1
2026,PADEMANGAN,Penganiayaan,7
2026,PADEMANGAN,Penganiayaan Berat ( Anirat ),1
2026,PADEMANGAN,Pengeroyokan,4
2026,PADEMANGAN,Pengerusakan,1
2026,PADEMANGAN,Penggelapan,21
2026,PADEMANGAN,Penipuan / Perbuatan Curang,11
2026,PADEMANGAN,Perbankan,1
2026,PADEMANGAN,Percobaan Pencurian,2
2026,PADEMANGAN,Telekomunikasi,1
2026,PADEMANGAN,Terhadap ketertiban umum,1
2026,PADEMANGAN,Tindak Pidana Transfer Dana,1
2026,PADEMANGAN,UNCLASSIFIED,138
2026,PALMERAH,Curanmor R-2,1
2026,PALMERAH,Kejahatan Tentang Pornografi,1
2026,PALMERAH,Kejahatan Terkait Merek,1
2026,PALMERAH,Kejahatan Terkait Perlindungan Data Pribadi,3
2026,PALMERAH,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),1
2026,PALMERAH,Kekerasan Dalam Rumah Tangga,4
2026,PALMERAH,Kekerasan Seksual (KDRT),2
2026,PALMERAH,Manipulasi data autentik secara elektronik (ITE),19
2026,PALMERAH,Memasuki Pekarangan Tanpa Ijin,2
2026,PALMERAH,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,5
2026,PALMERAH,Narkotika ( Narkoba ),24
2026,PALMERAH,Pemalsuan Surat Otentik,3
2026,PALMERAH,Pencemaran Nama Baik,4
2026,PALMERAH,Penculikan,1
2026,PALMERAH,Pencurian Biasa,19
2026,PALMERAH,Pencurian Dengan Kekerasan ( Curas ),5
2026,PALMERAH,Pencurian Dengan Pemberatan ( Curat ),17
2026,PALMERAH,Pengancaman,1
2026,PALMERAH,Penganiayaan,13
2026,PALMERAH,Penganiayaan Berat ( Anirat ),2
2026,PALMERAH,Pengeroyokan,11
2026,PALMERAH,Pengerusakan,1
2026,PALMERAH,Penggelapan,13
2026,PALMERAH,Penipuan / Perbuatan Curang,67
2026,PALMERAH,Perbuatan Yang Tidak Menyenangkan,1
2026,PALMERAH,Perzinahan,2
2026,PALMERAH,Sumpah Palsu Dan Keterangan Palsu,2
2026,PALMERAH,Terhadap ketertiban umum,1
2026,PALMERAH,Tindak Pidana Transfer Dana,1
2026,PALMERAH,UNCLASSIFIED,147
2026,PANCORAN,Cabul,3
2026,PANCORAN,Curanmor R-2,3
2026,PANCORAN,Kejahatan Terkait Merek,2
2026,PANCORAN,Kejahatan Terkait Perlindungan Data Pribadi,2
2026,PANCORAN,Kejahatan terkait Tenaga Kesehatan,1
2026,PANCORAN,Kekerasan Dalam Rumah Tangga,12
2026,PANCORAN,Manipulasi data autentik secara elektronik (ITE),25
2026,PANCORAN,Memasuki Pekarangan Tanpa Ijin,1
2026,PANCORAN,Narkotika ( Narkoba ),6
2026,PANCORAN,Pemalsuan Surat Otentik,1
2026,PANCORAN,Pemerasan Dan Pengancaman,3
2026,PANCORAN,Penadahan,1
2026,PANCORAN,Pencemaran Nama Baik,3
2026,PANCORAN,Pencurian Biasa,19
2026,PANCORAN,Pencurian Dengan Kekerasan ( Curas ),1
2026,PANCORAN,Pencurian Dengan Pemberatan ( Curat ),13
2026,PANCORAN,Pengancaman,1
2026,PANCORAN,Penganiayaan,10
2026,PANCORAN,Penganiayaan Berat ( Anirat ),1
2026,PANCORAN,Pengeroyokan,5
2026,PANCORAN,Pengerusakan,2
2026,PANCORAN,Penggelapan,27
2026,PANCORAN,Penghinaan,1
2026,PANCORAN,Penipuan / Perbuatan Curang,28
2026,PANCORAN,Penistaan Agama,1
2026,PANCORAN,Penyebaran Berita Bohong ( Hoax ),2
2026,PANCORAN,Penyerobotan Tanah,1
2026,PANCORAN,Perbuatan Yang Tidak Menyenangkan,2
2026,PANCORAN,Perkosaan,1
2026,PANCORAN,Persetubuhan Terhadap Anak / Cabul Terhadap Anak,1
2026,PANCORAN,Perzinahan,2
2026,PANCORAN,Sengaja Menimbulkan Kebakaran/banjir (pembakaran),1
2026,PANCORAN,Tindak Pidana Dalam Perlindungan Anak,1
2026,PANCORAN,UNCLASSIFIED,130
2026,PASAR MINGGU,Cabul,1
2026,PASAR MINGGU,Curanmor R-2,1
2026,PASAR MINGGU,Kejahatan Tentang Pornografi,3
2026,PASAR MINGGU,Kejahatan Terkait Perlindungan Data Pribadi,8
2026,PASAR MINGGU,Kejahatan terkait Tenaga Kesehatan,3
2026,PASAR MINGGU,Kekerasan Dalam Rumah Tangga,11
2026,PASAR MINGGU,Kekerasan Seksual (KDRT),3
2026,PASAR MINGGU,Manipulasi data autentik secara elektronik (ITE),45
2026,PASAR MINGGU,Melawan Putusan Pengadilan,1
2026,PASAR MINGGU,Memasuki Pekarangan Tanpa Ijin,1
2026,PASAR MINGGU,Narkotika ( Narkoba ),25
2026,PASAR MINGGU,Pemalsuan Surat Otentik,4
2026,PASAR MINGGU,Pemerasan,3
2026,PASAR MINGGU,Pemerasan Dan Pengancaman,2
2026,PASAR MINGGU,Penadahan,1
2026,PASAR MINGGU,Pencemaran Nama Baik,14
2026,PASAR MINGGU,Pencurian Biasa,23
2026,PASAR MINGGU,Pencurian Dengan Kekerasan ( Curas ),1
2026,PASAR MINGGU,Pencurian Dengan Pemberatan ( Curat ),12
2026,PASAR MINGGU,Pencurian Ringan,3
2026,PASAR MINGGU,Pengancaman,3
2026,PASAR MINGGU,Penganiayaan,13
2026,PASAR MINGGU,Penganiayaan Berat ( Anirat ),1
2026,PASAR MINGGU,Pengeroyokan,8
2026,PASAR MINGGU,Pengerusakan,2
2026,PASAR MINGGU,Penggelapan,26
2026,PASAR MINGGU,Penghinaan,1
2026,PASAR MINGGU,Penipuan / Perbuatan Curang,54
2026,PASAR MINGGU,Penistaan Agama,1
2026,PASAR MINGGU,Perbuatan Yang Tidak Menyenangkan,1
2026,PASAR MINGGU,Percobaan Pencurian,1
2026,PASAR MINGGU,Perkosaan,2
2026,PASAR MINGGU,Persetubuhan Terhadap Anak / Cabul Terhadap Anak,1
2026,PASAR MINGGU,Perzinahan,3
2026,PASAR MINGGU,Sengaja Menimbulkan Kebakaran/banjir (pembakaran),1
2026,PASAR MINGGU,Sumpah Palsu Dan Keterangan Palsu,1
2026,PASAR MINGGU,Terhadap ketertiban umum,1
2026,PASAR MINGGU,Tindak Pidana Dalam Perlindungan Anak,2
2026,PASAR MINGGU,UNCLASSIFIED,134
2026,PASAR REBO,Aborsi,1
2026,PASAR REBO,Cabul,1
2026,PASAR REBO,Curanmor R-2,2
2026,PASAR REBO,Karena Alpa  Menimbulkan  Kebakaran/ Meletus/banjir,1
2026,PASAR REBO,Kejahatan Tentang Jaminan Fidusia,1
2026,PASAR REBO,Kejahatan Terkait Perlindungan Data Pribadi,1
2026,PASAR REBO,Kekerasan Dalam Rumah Tangga,5
2026,PASAR REBO,Manipulasi data autentik secara elektronik (ITE),34
2026,PASAR REBO,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,2
2026,PASAR REBO,Narkotika ( Narkoba ),7
2026,PASAR REBO,Pemalsuan Surat Otentik,1
2026,PASAR REBO,Pemerasan,2
2026,PASAR REBO,Pemerasan Dan Pengancaman,1
2026,PASAR REBO,Pencemaran Nama Baik,3
2026,PASAR REBO,Pencurian Biasa,21
2026,PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),35
2026,PASAR REBO,Pengancaman,1
2026,PASAR REBO,Penganiayaan,12
2026,PASAR REBO,Penganiayaan Berat ( Anirat ),2
2026,PASAR REBO,Pengeroyokan,2
2026,PASAR REBO,Pengerusakan,1
2026,PASAR REBO,Penggelapan,5
2026,PASAR REBO,Penipuan / Perbuatan Curang,19
2026,PASAR REBO,Perbuatan Yang Tidak Menyenangkan,5
2026,PASAR REBO,Sumpah Palsu Dan Keterangan Palsu,1
2026,PASAR REBO,Tindak Pidana Dalam Perlindungan Anak,3
2026,PASAR REBO,UNCLASSIFIED,132
2026,PENJARINGAN,Cabul,1
2026,PENJARINGAN,Curanmor R-2,8
2026,PENJARINGAN,Judi,2
2026,PENJARINGAN,Karantina,1
2026,PENJARINGAN,Kejahatan Tentang Minyak Dan Gas  ( MIGAS ),1
2026,PENJARINGAN,Kejahatan Tentang Perdagangan,1
2026,PENJARINGAN,Kejahatan Tentang Pornografi,3
2026,PENJARINGAN,Kejahatan Terkait Perlindungan Data Pribadi,1
2026,PENJARINGAN,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),3
2026,PENJARINGAN,Kejahatan terkait Tenaga Kesehatan,2
2026,PENJARINGAN,Manipulasi data autentik secara elektronik (ITE),21
2026,PENJARINGAN,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,6
2026,PENJARINGAN,Mucikari ( Pelacuran ),1
2026,PENJARINGAN,Narkotika ( Narkoba ),36
2026,PENJARINGAN,Pemalsuan Surat Otentik,2
2026,PENJARINGAN,Pemerasan Dan Pengancaman,1
2026,PENJARINGAN,Pencemaran Nama Baik,8
2026,PENJARINGAN,Penculikan,1
2026,PENJARINGAN,Pencurian Biasa,26
2026,PENJARINGAN,Pencurian Dengan Kekerasan ( Curas ),2
2026,PENJARINGAN,Pencurian Dengan Pemberatan ( Curat ),8
2026,PENJARINGAN,Pengancaman,4
2026,PENJARINGAN,Penganiayaan,20
2026,PENJARINGAN,Penganiayaan Berat ( Anirat ),2
2026,PENJARINGAN,Pengeroyokan,10
2026,PENJARINGAN,Pengerusakan,1
2026,PENJARINGAN,Penggelapan,72
2026,PENJARINGAN,Penipuan / Perbuatan Curang,36
2026,PENJARINGAN,Penyelundupan Senjata api (senpi),1
2026,PENJARINGAN,Penyerobotan Tanah,3
2026,PENJARINGAN,Perbuatan Yang Tidak Menyenangkan,3
2026,PENJARINGAN,Percobaan Pencurian,4
2026,PENJARINGAN,Perlindungan Konsumen,2
2026,PENJARINGAN,Sumpah Palsu Dan Keterangan Palsu,2
2026,PENJARINGAN,Tindak Pidana Pencucian Uang ( TPPU / Money Laundering),1
2026,PENJARINGAN,Tindak Pidana Transfer Dana,1
2026,PENJARINGAN,UNCLASSIFIED,155
2026,PESANGGRAHAN,Cabul,3
2026,PESANGGRAHAN,Judi,1
2026,PESANGGRAHAN,Kejahatan Terkait Perlindungan Data Pribadi,8
2026,PESANGGRAHAN,Kejahatan terkait Tenaga Kesehatan,1
2026,PESANGGRAHAN,Kekerasan Dalam Rumah Tangga,7
2026,PESANGGRAHAN,Manipulasi data autentik secara elektronik (ITE),25
2026,PESANGGRAHAN,Memasuki Pekarangan Tanpa Ijin,5
2026,PESANGGRAHAN,Mucikari ( Pelacuran ),1
2026,PESANGGRAHAN,Narkotika ( Narkoba ),8
2026,PESANGGRAHAN,Pemalsuan Surat Otentik,1
2026,PESANGGRAHAN,Pemerasan,1
2026,PESANGGRAHAN,Pemerasan Dan Pengancaman,1
2026,PESANGGRAHAN,Pencemaran Nama Baik,9
2026,PESANGGRAHAN,Pencurian Biasa,22
2026,PESANGGRAHAN,Pencurian Dengan Pemberatan ( Curat ),10
2026,PESANGGRAHAN,Pencurian Ringan,3
2026,PESANGGRAHAN,Pencurian dalam lingkungan keluarga,1
2026,PESANGGRAHAN,Pengancaman,2
2026,PESANGGRAHAN,Penganiayaan,22
2026,PESANGGRAHAN,Pengeroyokan,8
2026,PESANGGRAHAN,Pengerusakan,1
2026,PESANGGRAHAN,Penggelapan,13
2026,PESANGGRAHAN,Penghinaan,1
2026,PESANGGRAHAN,Penipuan / Perbuatan Curang,23
2026,PESANGGRAHAN,Penyalahgunaan Wewenang,1
2026,PESANGGRAHAN,Penyebaran Berita Bohong ( Hoax ),1
2026,PESANGGRAHAN,Penyerobotan Tanah,1
2026,PESANGGRAHAN,Tindak Pidana Dalam Perlindungan Anak,1
2026,PESANGGRAHAN,UNCLASSIFIED,104
2026,PULO GADUNG,Cabul,3
2026,PULO GADUNG,Curanmor R-2,1
2026,PULO GADUNG,Karena Alpa  Menimbulkan  Kebakaran/ Meletus/banjir,1
2026,PULO GADUNG,Kejahatan Tentang Jaminan Fidusia,2
2026,PULO GADUNG,Kejahatan Terkait Perlindungan Data Pribadi,3
2026,PULO GADUNG,Kekerasan Dalam Rumah Tangga,5
2026,PULO GADUNG,Manipulasi data autentik secara elektronik (ITE),74
2026,PULO GADUNG,Memasuki Pekarangan Tanpa Ijin,2
2026,PULO GADUNG,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,1
2026,PULO GADUNG,Narkotika ( Narkoba ),18
2026,PULO GADUNG,Pemalsuan Surat Otentik,2
2026,PULO GADUNG,Pemerasan,1
2026,PULO GADUNG,Pemerasan Dan Pengancaman,4
2026,PULO GADUNG,Pencemaran Nama Baik,10
2026,PULO GADUNG,Pencurian Biasa,45
2026,PULO GADUNG,Pencurian Dengan Kekerasan ( Curas ),2
2026,PULO GADUNG,Pencurian Dengan Pemberatan ( Curat ),19
2026,PULO GADUNG,Pengancaman,3
2026,PULO GADUNG,Penganiayaan,32
2026,PULO GADUNG,Penganiayaan Berat ( Anirat ),5
2026,PULO GADUNG,Pengeroyokan,19
2026,PULO GADUNG,Penggelapan,19
2026,PULO GADUNG,Penipuan / Perbuatan Curang,19
2026,PULO GADUNG,Penistaan Agama,1
2026,PULO GADUNG,Percobaan Pencurian,1
2026,PULO GADUNG,Perlindungan Konsumen,1
2026,PULO GADUNG,Sumpah Palsu Dan Keterangan Palsu,1
2026,PULO GADUNG,Terhadap ketertiban umum,1
2026,PULO GADUNG,Tindak Pidana Dalam Perlindungan Anak,5
2026,PULO GADUNG,UNCLASSIFIED,148
2026,SAWAH BESAR,Judi,1
2026,SAWAH BESAR,Karena Alpa  Menimbulkan  Kebakaran/ Meletus/banjir,1
2026,SAWAH BESAR,Kejahatan Terkait Perlindungan Data Pribadi,2
2026,SAWAH BESAR,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),2
2026,SAWAH BESAR,Kejahatan terkait Tenaga Kesehatan,1
2026,SAWAH BESAR,Kekerasan Dalam Rumah Tangga,1
2026,SAWAH BESAR,Manipulasi data autentik secara elektronik (ITE),13
2026,SAWAH BESAR,Memasuki Pekarangan Tanpa Ijin,2
2026,SAWAH BESAR,Narkotika ( Narkoba ),31
2026,SAWAH BESAR,Pemerasan Dan Pengancaman,1
2026,SAWAH BESAR,Pencemaran Nama Baik,6
2026,SAWAH BESAR,Penculikan,2
2026,SAWAH BESAR,Pencurian Biasa,91
2026,SAWAH BESAR,Pencurian Dengan Kekerasan ( Curas ),3
2026,SAWAH BESAR,Pencurian Dengan Pemberatan ( Curat ),29
2026,SAWAH BESAR,Pencurian Ringan,1
2026,SAWAH BESAR,Pengancaman,5
2026,SAWAH BESAR,Penganiayaan,21
2026,SAWAH BESAR,Penganiayaan Berat ( Anirat ),3
2026,SAWAH BESAR,Pengeroyokan,6
2026,SAWAH BESAR,Penggelapan,35
2026,SAWAH BESAR,Penipuan / Perbuatan Curang,43
2026,SAWAH BESAR,Penyerobotan Tanah,1
2026,SAWAH BESAR,Perampasan ( Premanisme ),1
2026,SAWAH BESAR,Perbuatan Yang Tidak Menyenangkan,5
2026,SAWAH BESAR,Percobaan Pencurian,2
2026,SAWAH BESAR,Perkosaan,1
2026,SAWAH BESAR,Perzinahan,2
2026,SAWAH BESAR,Sumpah Palsu Dan Keterangan Palsu,1
2026,SAWAH BESAR,Tindak Pidana Dalam Perlindungan Anak,2
2026,SAWAH BESAR,UNCLASSIFIED,179
2026,SENEN,Curanmor R-2,1
2026,SENEN,Kawin halangan/kawin tanpa ijin,1
2026,SENEN,Kejahatan Terkait Merek,1
2026,SENEN,Kejahatan Terkait Perlindungan Data Pribadi,3
2026,SENEN,Kejahatan terkait Tenaga Kesehatan,1
2026,SENEN,Kekerasan Dalam Rumah Tangga,1
2026,SENEN,Kekerasan Seksual (KDRT),1
2026,SENEN,Manipulasi data autentik secara elektronik (ITE),20
2026,SENEN,Mengakibatkan Orang Mati,1
2026,SENEN,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,1
2026,SENEN,Narkotika ( Narkoba ),31
2026,SENEN,Pemalsuan Surat Otentik,1
2026,SENEN,Pemerasan,1
2026,SENEN,Penadahan,1
2026,SENEN,Pencemaran Nama Baik,5
2026,SENEN,Pencurian Biasa,39
2026,SENEN,Pencurian Dengan Kekerasan ( Curas ),2
2026,SENEN,Pencurian Dengan Pemberatan ( Curat ),11
2026,SENEN,Pencurian Ringan,3
2026,SENEN,Pengancaman,3
2026,SENEN,Penganiayaan,6
2026,SENEN,Penganiayaan Berat ( Anirat ),1
2026,SENEN,Pengeroyokan,4
2026,SENEN,Pengerusakan,4
2026,SENEN,Penggelapan,11
2026,SENEN,Penghinaan,1
2026,SENEN,Penipuan / Perbuatan Curang,30
2026,SENEN,Penyerobotan Tanah,1
2026,SENEN,Perbuatan Yang Tidak Menyenangkan,4
2026,SENEN,Persetubuhan Terhadap Anak / Cabul Terhadap Anak,1
2026,SENEN,Tindak Pidana Dalam Perlindungan Anak,2
2026,SENEN,UNCLASSIFIED,100
2026,SETIA BUDI,Cabul,2
2026,SETIA BUDI,Karena Alpa  Menimbulkan  Kebakaran/ Meletus/banjir,1
2026,SETIA BUDI,Kejahatan Tentang Jaminan Fidusia,2
2026,SETIA BUDI,Kejahatan Tentang Tenaga Kerja,3
2026,SETIA BUDI,Kejahatan Terkait Perlindungan Data Pribadi,2
2026,SETIA BUDI,Kejahatan terkait Tenaga Kesehatan,1
2026,SETIA BUDI,Kekerasan Dalam Rumah Tangga,6
2026,SETIA BUDI,Kekerasan Seksual (KDRT),2
2026,SETIA BUDI,Manipulasi data autentik secara elektronik (ITE),58
2026,SETIA BUDI,Memasuki Pekarangan Tanpa Ijin,2
2026,SETIA BUDI,Menempatkan anaknya untuk ditemukan atau meninggalkannya dengan maksud untuk melepaskan diri dari padanya,1
2026,SETIA BUDI,Narkotika ( Narkoba ),29
2026,SETIA BUDI,Pemalsuan Surat Otentik,5
2026,SETIA BUDI,Pemerasan,4
2026,SETIA BUDI,Pemerasan Dan Pengancaman,2
2026,SETIA BUDI,Pencemaran Nama Baik,27
2026,SETIA BUDI,Pencurian Biasa,112
2026,SETIA BUDI,Pencurian Dengan Kekerasan ( Curas ),4
2026,SETIA BUDI,Pencurian Dengan Pemberatan ( Curat ),27
2026,SETIA BUDI,Pencurian Ringan,4
2026,SETIA BUDI,Pengancaman,6
2026,SETIA BUDI,Penganiayaan,43
2026,SETIA BUDI,Pengeroyokan,13
2026,SETIA BUDI,Pengerusakan,1
2026,SETIA BUDI,Penggelapan,50
2026,SETIA BUDI,Penghinaan,2
2026,SETIA BUDI,Penipuan / Perbuatan Curang,64
2026,SETIA BUDI,Perbankan,4
2026,SETIA BUDI,Perbuatan Yang Tidak Menyenangkan,1
2026,SETIA BUDI,Perkosaan,1
2026,SETIA BUDI,Perzinahan,4
2026,SETIA BUDI,Tindak Pidana Dalam Perlindungan Anak,1
2026,SETIA BUDI,Tindak Pidana Transfer Dana,1
2026,SETIA BUDI,UNCLASSIFIED,232
2026,TAMAN SARI,Cabul,2
2026,TAMAN SARI,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),6
2026,TAMAN SARI,Kekerasan Dalam Rumah Tangga,2
2026,TAMAN SARI,Manipulasi data autentik secara elektronik (ITE),6
2026,TAMAN SARI,Memasuki Pekarangan Tanpa Ijin,3
2026,TAMAN SARI,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,4
2026,TAMAN SARI,Narkotika ( Narkoba ),46
2026,TAMAN SARI,Pemalsuan Surat Otentik,2
2026,TAMAN SARI,Pemerasan,2
2026,TAMAN SARI,Pemerasan Dan Pengancaman,1
2026,TAMAN SARI,Pencemaran Nama Baik,2
2026,TAMAN SARI,Pencurian Biasa,37
2026,TAMAN SARI,Pencurian Dengan Kekerasan ( Curas ),2
2026,TAMAN SARI,Pencurian Dengan Pemberatan ( Curat ),6
2026,TAMAN SARI,Pencurian Ringan,2
2026,TAMAN SARI,Penganiayaan,26
2026,TAMAN SARI,Pengeroyokan,7
2026,TAMAN SARI,Penggelapan,25
2026,TAMAN SARI,Penghinaan,2
2026,TAMAN SARI,Penipuan / Perbuatan Curang,18
2026,TAMAN SARI,Penyerobotan Tanah,2
2026,TAMAN SARI,Perbankan,3
2026,TAMAN SARI,Percobaan Pencurian,2
2026,TAMAN SARI,Perzinahan,2
2026,TAMAN SARI,Sumpah Palsu Dan Keterangan Palsu,1
2026,TAMAN SARI,Terhadap ketertiban umum,1
2026,TAMAN SARI,Tindak Pidana Dalam Perlindungan Anak,1
2026,TAMAN SARI,UNCLASSIFIED,145
2026,TAMBORA,Cabul,3
2026,TAMBORA,Kejahatan Tentang Perdagangan,1
2026,TAMBORA,Kejahatan Tentang Pornografi,2
2026,TAMBORA,Kejahatan Terkait Merek,1
2026,TAMBORA,Kejahatan Terkait Perlindungan Data Pribadi,1
2026,TAMBORA,Kekerasan Dalam Rumah Tangga,1
2026,TAMBORA,Kekerasan Seksual (KDRT),1
2026,TAMBORA,Manipulasi data autentik secara elektronik (ITE),8
2026,TAMBORA,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,2
2026,TAMBORA,Narkotika ( Narkoba ),17
2026,TAMBORA,Pemalsuan Surat Otentik,3
2026,TAMBORA,Pemerasan,2
2026,TAMBORA,Pencemaran Nama Baik,4
2026,TAMBORA,Pencurian Biasa,18
2026,TAMBORA,Pencurian Dengan Kekerasan ( Curas ),2
2026,TAMBORA,Pencurian Dengan Pemberatan ( Curat ),15
2026,TAMBORA,Pengancaman,3
2026,TAMBORA,Penganiayaan,22
2026,TAMBORA,Pengeroyokan,6
2026,TAMBORA,Pengerusakan,1
2026,TAMBORA,Penggelapan,19
2026,TAMBORA,Penipuan / Perbuatan Curang,35
2026,TAMBORA,Percobaan Pencurian,2
2026,TAMBORA,Perkosaan,1
2026,TAMBORA,Perlindungan Konsumen,1
2026,TAMBORA,Persetubuhan Terhadap Anak / Cabul Terhadap Anak,1
2026,TAMBORA,Tindak Pidana Dalam Perlindungan Anak,1
2026,TAMBORA,UNCLASSIFIED,89
2026,TANAH ABANG,Curanmor R-2,1
2026,TANAH ABANG,Hak Atas Kekayaan Intelektual ( HAKI ),1
2026,TANAH ABANG,Kejahatan Tentang Jaminan Fidusia,5
2026,TANAH ABANG,Kejahatan Tentang Pornografi,1
2026,TANAH ABANG,Kejahatan Tentang Tenaga Kerja,1
2026,TANAH ABANG,Kejahatan Terhadap Penguasa Umum,1
2026,TANAH ABANG,Kejahatan Terkait Perlindungan Data Pribadi,1
2026,TANAH ABANG,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),3
2026,TANAH ABANG,Kejahatan terkait Tenaga Kesehatan,8
2026,TANAH ABANG,Kekerasan Dalam Rumah Tangga,5
2026,TANAH ABANG,Manipulasi data autentik secara elektronik (ITE),49
2026,TANAH ABANG,Melawan Petugas yang Sedang Bertugas,1
2026,TANAH ABANG,Memasuki Pekarangan Tanpa Ijin,1
2026,TANAH ABANG,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,10
2026,TANAH ABANG,Narkotika ( Narkoba ),26
2026,TANAH ABANG,Pemalsuan Mata Uang Dan Uang Kertas,1
2026,TANAH ABANG,Pemalsuan Surat Otentik,1
2026,TANAH ABANG,Pemerasan,1
2026,TANAH ABANG,Pemerasan Dan Pengancaman,4
2026,TANAH ABANG,Pencemaran Nama Baik,8
2026,TANAH ABANG,Pencurian Biasa,92
2026,TANAH ABANG,Pencurian Dengan Kekerasan ( Curas ),3
2026,TANAH ABANG,Pencurian Dengan Pemberatan ( Curat ),24
2026,TANAH ABANG,Pencurian Ringan,1
2026,TANAH ABANG,Pengancaman,5
2026,TANAH ABANG,Penganiayaan,28
2026,TANAH ABANG,Penganiayaan Berat ( Anirat ),3
2026,TANAH ABANG,Pengeroyokan,11
2026,TANAH ABANG,Pengerusakan,4
2026,TANAH ABANG,Penggelapan,25
2026,TANAH ABANG,Penghinaan,3
2026,TANAH ABANG,Penipuan / Perbuatan Curang,51
2026,TANAH ABANG,Penyebaran Berita Bohong ( Hoax ),1
2026,TANAH ABANG,Penyekapan,1
2026,TANAH ABANG,Perbankan,1
2026,TANAH ABANG,Perbuatan Yang Tidak Menyenangkan,1
2026,TANAH ABANG,Percobaan Pencurian,1
2026,TANAH ABANG,Perzinahan,3
