year,polda,polres,polsek,kecamatan,jenis_kejahatan,crime_total,reason
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK PALMERAH,,Pencurian Dengan Pemberatan ( Curat ),3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK PALMERAH,,Pengeroyokan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK PALMERAH,,Penipuan / Perbuatan Curang,5,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK PALMERAH,PALMERAH,,8,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK PALMERAH,TAMBORA,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TAMBORA,,Kejahatan Terkait Merek,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TAMBORA,,Manipulasi data autentik secara elektronik (ITE),3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TAMBORA,,Pencurian Biasa,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TAMBORA,,Pencurian Dengan Pemberatan ( Curat ),4,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TAMBORA,,Pengeroyokan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TAMBORA,,Penggelapan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TAMBORA,,Penipuan / Perbuatan Curang,4,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TAMBORA,,Tindak Pidana Dalam Perlindungan Anak,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TAMBORA,PENJARINGAN,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TAMBORA,TAMBORA,,5,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TANJUNG DUREN,,Manipulasi data autentik secara elektronik (ITE),6,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TANJUNG DUREN,,Narkotika ( Narkoba ),1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TANJUNG DUREN,,Pencurian Biasa,2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TANJUNG DUREN,,Pencurian Dengan Pemberatan ( Curat ),2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TANJUNG DUREN,,Penganiayaan,2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TANJUNG DUREN,,Pengerusakan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TANJUNG DUREN,,Penggelapan,2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TANJUNG DUREN,,Penipuan / Perbuatan Curang,10,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TANJUNG DUREN,,Percobaan Pencurian,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK TANJUNG DUREN,GROGOL PETAMBURAN,,10,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Cabul,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Curanmor R-2,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Kejahatan Tentang Jaminan Fidusia,7,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Kejahatan Terkait Merek,5,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Kejahatan Terkait Perlindungan Data Pribadi,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Kejahatan terkait Tenaga Kesehatan,2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Kekerasan Dalam Rumah Tangga,14,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Kekerasan Seksual (KDRT),7,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Manipulasi data autentik secara elektronik (ITE),40,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Memasuki Pekarangan Tanpa Ijin,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Narkotika ( Narkoba ),58,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Pemalsuan Surat Otentik,5,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Pemerasan Dan Pengancaman,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Pencemaran Nama Baik,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Pencurian Biasa,25,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Pencurian Dengan Kekerasan ( Curas ),4,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Pencurian Dengan Pemberatan ( Curat ),19,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Penganiayaan,4,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Penganiayaan Berat ( Anirat ),1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Pengeroyokan,2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Penggelapan,17,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Penipuan / Perbuatan Curang,56,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Penyekapan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Penyerobotan Tanah,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Perbuatan Yang Tidak Menyenangkan,2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Perzinahan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,,Tindak Pidana Dalam Perlindungan Anak,10,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,CEMPAKA PUTIH,,8,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,CENGKARENG,,4,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,CILANDAK,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,DUREN SAWIT,,2,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,GAMBIR,,11,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,GROGOL PETAMBURAN,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,JAGAKARSA,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,JOHAR BARU,,9,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,KALI DERES,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,KEBON JERUK,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,KELAPA GADING,,2,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,KEMAYORAN,,25,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,KOJA,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,KRAMAT JATI,,2,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,MAMPANG PRAPATAN,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,MENTENG,,8,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,PALMERAH,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,PANCORAN,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,PASAR MINGGU,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,PENJARINGAN,,2,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,PESANGGRAHAN,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,PULO GADUNG,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SAWAH BESAR,,12,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,,7,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SETIA BUDI,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TAMAN SARI,,2,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TAMBORA,,2,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,,13,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANJUNG PRIOK,,3,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,,Narkotika ( Narkoba ),4,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,,Pencurian Dengan Pemberatan ( Curat ),7,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,,Penggelapan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,,Penipuan / Perbuatan Curang,6,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,,6,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Kejahatan Terhadap Jiwa Orang / Pembunuhan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Narkotika ( Narkoba ),5,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Penadahan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Pencurian Biasa,2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Pencurian Dengan Pemberatan ( Curat ),2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Penganiayaan,2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Pengeroyokan,3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Penipuan / Perbuatan Curang,6,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Percobaan Pencurian,2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Curanmor R-2,5,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Pencurian Biasa,12,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Pencurian Dengan Pemberatan ( Curat ),23,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Penganiayaan,3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Penganiayaan Berat ( Anirat ),1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Pengeroyokan,4,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Penggelapan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Penipuan / Perbuatan Curang,15,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Perbuatan Yang Tidak Menyenangkan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,,21,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,SAWAH BESAR,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,,Karena Alpa  Menimbulkan  Kebakaran/ Meletus/banjir,2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,,Narkotika ( Narkoba ),5,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,,Pemerasan Dan Pengancaman,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,,Pencurian Biasa,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,,Pencurian Dengan Pemberatan ( Curat ),2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,,Penganiayaan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,,Pengeroyokan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,,Penipuan / Perbuatan Curang,8,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,,Terhadap ketertiban umum,3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,GAMBIR,,9,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,JATINEGARA,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,MAMPANG PRAPATAN,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,PALMERAH,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,PENJARINGAN,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO MENTENG,,Narkotika ( Narkoba ),4,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO MENTENG,,Pencurian Biasa,2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO MENTENG,,Pencurian Dengan Pemberatan ( Curat ),3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO MENTENG,,Penganiayaan,2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO MENTENG,,Penggelapan,3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO MENTENG,,Penipuan / Perbuatan Curang,7,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO MENTENG,CENGKARENG,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO MENTENG,GAMBIR,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO MENTENG,KEBON JERUK,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO MENTENG,KEMAYORAN,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO MENTENG,MENTENG,,9,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO MENTENG,SAWAH BESAR,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO MENTENG,SENEN,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Mengakibatkan Orang Luka,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Mengakibatkan Orang Mati,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Narkotika ( Narkoba ),3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Pemerasan Dan Pengancaman,3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Pencurian Biasa,7,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Pencurian Dengan Kekerasan ( Curas ),2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Pencurian Dengan Pemberatan ( Curat ),5,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Penganiayaan Berat ( Anirat ),3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Pengeroyokan,3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Penggelapan,2,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Penipuan / Perbuatan Curang,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,TANAH ABANG,,8,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SAWAH BESAR,,Pencurian Biasa,10,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SAWAH BESAR,,Pencurian Dengan Pemberatan ( Curat ),4,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SAWAH BESAR,,Pencurian Ringan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SAWAH BESAR,,Penggelapan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SAWAH BESAR,,Penipuan / Perbuatan Curang,7,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SAWAH BESAR,SAWAH BESAR,,11,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,,Narkotika ( Narkoba ),6,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,,Pencurian Biasa,5,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,,Pencurian Dengan Pemberatan ( Curat ),3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,,Penganiayaan,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,,Penganiayaan Berat ( Anirat ),1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,,Penipuan / Perbuatan Curang,4,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,JOHAR BARU,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,KEMAYORAN,,1,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,SENEN,,8,blank crime type
2025,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Cabul,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Curanmor R-2,3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Kawin halangan/kawin tanpa ijin,1,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Kejahatan Tentang Jaminan Fidusia,3,blank kecamatan
2025,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Kejahatan Terkait Merek,8,blank kecamatan
