year,polda,polres,polsek,kecamatan,jenis_kejahatan,crime_total
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SAWAH BESAR,Pengeroyokan,4
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SAWAH BESAR,Pengerusakan,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SAWAH BESAR,Penggelapan,27
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SAWAH BESAR,Penghinaan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SAWAH BESAR,Penipuan / Perbuatan Curang,109
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SAWAH BESAR,Penyerobotan Tanah,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SAWAH BESAR,Perampasan ( Premanisme ),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SAWAH BESAR,Perbuatan Yang Tidak Menyenangkan,3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SAWAH BESAR,Perlindungan Konsumen,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SAWAH BESAR,Perzinahan,6
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SAWAH BESAR,Terhadap ketertiban umum,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SAWAH BESAR,Tindak Pidana Dalam Perlindungan Anak,15
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,,7
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Curanmor R-2,3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Kejahatan Tentang Jaminan Fidusia,3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Kejahatan Tentang Perdagangan Berjangka,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Kejahatan Tentang Tenaga Kerja,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Kejahatan Terkait Merek,6
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Kekerasan Dalam Rumah Tangga,8
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Kekerasan Seksual (KDRT),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Manipulasi data autentik secara elektronik (ITE),41
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Memasuki Pekarangan Tanpa Ijin,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Narkotika ( Narkoba ),13
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Pemalsuan Surat Otentik,7
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Pemerasan Dan Pengancaman,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Pencemaran Nama Baik,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Penculikan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Pencurian Biasa,30
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Pencurian Dengan Kekerasan ( Curas ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Pencurian Dengan Pemberatan ( Curat ),25
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Penganiayaan,14
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Penganiayaan Berat ( Anirat ),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Pengeroyokan,8
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Pengerusakan,4
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Penggelapan,23
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Penghinaan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Penipuan / Perbuatan Curang,98
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Penyerobotan Tanah,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Perbuatan Yang Tidak Menyenangkan,9
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Persetubuhan Terhadap Anak / Cabul Terhadap Anak,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Sengaja Menimbulkan Kebakaran/banjir (pembakaran),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SENEN,Tindak Pidana Dalam Perlindungan Anak,9
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SETIA BUDI,,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SETIA BUDI,Narkotika ( Narkoba ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SETIA BUDI,Pemerasan Dan Pengancaman,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,SETIA BUDI,Penipuan / Perbuatan Curang,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TAMAN SARI,,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TAMAN SARI,Narkotika ( Narkoba ),18
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TAMBORA,,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TAMBORA,Narkotika ( Narkoba ),18
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TAMBORA,Psikotropika ( Narkoba ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,,13
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Cabul,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Kejahatan Tentang Jaminan Fidusia,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Kejahatan Terkait Merek,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Kejahatan terkait Tenaga Kesehatan,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Kekerasan Dalam Rumah Tangga,20
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Kekerasan Seksual (KDRT),8
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Manipulasi data autentik secara elektronik (ITE),85
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Mengakibatkan Orang Luka,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Narkotika ( Narkoba ),16
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Pemalsuan Surat Otentik,6
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Pemerasan Dan Pengancaman,6
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Pencemaran Nama Baik,8
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Pencurian Biasa,87
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Pencurian Dengan Kekerasan ( Curas ),5
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Pencurian Dengan Pemberatan ( Curat ),58
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Penganiayaan,22
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Penganiayaan Berat ( Anirat ),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Pengeroyokan,9
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Pengerusakan,5
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Penggelapan,35
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Penghinaan,3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Penipuan / Perbuatan Curang,122
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Penyerobotan Tanah,5
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Perbankan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Perbuatan Yang Tidak Menyenangkan,6
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Perlindungan Konsumen,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Perzinahan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Terhadap ketertiban umum,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANAH ABANG,Tindak Pidana Dalam Perlindungan Anak,10
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANJUNG PRIOK,,3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANJUNG PRIOK,Manipulasi data autentik secara elektronik (ITE),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANJUNG PRIOK,Narkotika ( Narkoba ),8
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TANJUNG PRIOK,Penipuan / Perbuatan Curang,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,,TEBET,Narkotika ( Narkoba ),5
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,,Narkotika ( Narkoba ),4
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,,Pencurian Dengan Pemberatan ( Curat ),7
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,,Penggelapan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,,Penipuan / Perbuatan Curang,6
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,,6
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Curanmor R-2,10
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),4
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Narkotika ( Narkoba ),5
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Pemalsuan Surat Otentik,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Pemerasan Dan Pengancaman,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Penadahan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Pencurian Biasa,15
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Pencurian Dengan Pemberatan ( Curat ),38
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Penganiayaan,7
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Penganiayaan Berat ( Anirat ),5
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Pengeroyokan,5
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Pengerusakan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Penggelapan,8
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Penipuan / Perbuatan Curang,42
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Percobaan Pencurian,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,CEMPAKA PUTIH,Terhadap ketertiban umum,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,JATINEGARA,Narkotika ( Narkoba ),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,JOHAR BARU,Narkotika ( Narkoba ),3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,JOHAR BARU,Penganiayaan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,KEBON JERUK,Narkotika ( Narkoba ),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,KELAPA GADING,Narkotika ( Narkoba ),3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,KEMAYORAN,Narkotika ( Narkoba ),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,KEMAYORAN,Pengeroyokan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,KOJA,Narkotika ( Narkoba ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,MATRAMAN,Narkotika ( Narkoba ),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,MATRAMAN,Pencurian Dengan Kekerasan ( Curas ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,MENTENG,Narkotika ( Narkoba ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,SENEN,Narkotika ( Narkoba ),3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,SENEN,Pencurian Biasa,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,TAMBORA,Narkotika ( Narkoba ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK CEMPAKA PUTIH,TANAH ABANG,Narkotika ( Narkoba ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Kejahatan Terhadap Jiwa Orang / Pembunuhan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Narkotika ( Narkoba ),5
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Penadahan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Pencurian Biasa,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Pencurian Dengan Pemberatan ( Curat ),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Penganiayaan,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Pengeroyokan,3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Penipuan / Perbuatan Curang,6
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,,Percobaan Pencurian,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,CEMPAKA PUTIH,Narkotika ( Narkoba ),3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,CENGKARENG,Narkotika ( Narkoba ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,CILINCING,Narkotika ( Narkoba ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,GAMBIR,Narkotika ( Narkoba ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Cabul,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Cukai,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Karena Alpa  Menimbulkan  Kebakaran/ Meletus/banjir,4
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Kejahatan Terhadap Jiwa Orang / Pembunuhan,5
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),10
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Membahayakan Keamanan Umum Bagi  Orang / Barang,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Mengakibatkan Orang Mati,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Narkotika ( Narkoba ),43
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Pemalsuan Surat Otentik,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Pemerasan Dan Pengancaman,3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Penadahan,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Penculikan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Pencurian Biasa,20
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Pencurian Dengan Kekerasan ( Curas ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Pencurian Dengan Pemberatan ( Curat ),34
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Penganiayaan,18
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Penganiayaan Berat ( Anirat ),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Pengeroyokan,13
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Pengerusakan,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Penggelapan,7
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Penipuan / Perbuatan Curang,30
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Perbuatan Yang Tidak Menyenangkan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Percobaan Pencurian,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,JOHAR BARU,Terhadap ketertiban umum,12
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,KELAPA GADING,Narkotika ( Narkoba ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,KEMAYORAN,Narkotika ( Narkoba ),9
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,MAMPANG PRAPATAN,Narkotika ( Narkoba ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,SAWAH BESAR,Narkotika ( Narkoba ),3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,SENEN,Narkotika ( Narkoba ),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,TAMAN SARI,Narkotika ( Narkoba ),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,TAMBORA,Narkotika ( Narkoba ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,TANJUNG PRIOK,Narkotika ( Narkoba ),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK JOHAR BARU,TEBET,Narkotika ( Narkoba ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Curanmor R-2,5
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Pencurian Biasa,12
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Pencurian Dengan Pemberatan ( Curat ),23
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Penganiayaan,3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Penganiayaan Berat ( Anirat ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Pengeroyokan,4
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Penggelapan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Penipuan / Perbuatan Curang,15
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,,Perbuatan Yang Tidak Menyenangkan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,JOHAR BARU,Pencurian Biasa,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,,21
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Curanmor R-2,62
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Kekerasan Seksual (KDRT),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Manipulasi data autentik secara elektronik (ITE),1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Pemerasan Dan Pengancaman,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Pencurian Biasa,114
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Pencurian Dengan Kekerasan ( Curas ),11
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),173
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Pencurian Ringan,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Pengancaman,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Penganiayaan,20
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Penganiayaan Berat ( Anirat ),2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Pengeroyokan,11
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Pengerusakan,3
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Penggelapan,14
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Penipuan / Perbuatan Curang,165
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Perbuatan Yang Tidak Menyenangkan,4
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Percobaan Pencurian,5
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,KEMAYORAN,Tindak Pidana Dalam Perlindungan Anak,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,MENTENG,Penipuan / Perbuatan Curang,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,SAWAH BESAR,,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,SAWAH BESAR,Curanmor R-2,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK KEMAYORAN,SAWAH BESAR,Pencurian Biasa,1
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,,Karena Alpa  Menimbulkan  Kebakaran/ Meletus/banjir,2
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,,Narkotika ( Narkoba ),5
2025,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO GAMBIR,,Pemerasan Dan Pengancaman,1
